REF_DATE,Automobile dealers [4411],"Automotive parts, accessories and tire stores [4413]","Beer, wine and liquor stores [4453]",Building material and garden equipment and supplies dealers [444],Cannabis stores [453993],Clothing and clothing accessories stores [448],Clothing stores [4481],Convenience stores [44512],Department stores [4521],Electronics and appliance stores [443],Food and beverage stores [445],Furniture and home furnishings stores [442],Furniture stores [4421],Gasoline stations [447],General merchandise stores [452],Grocery stores [4451],Health and personal care stores [446],Home furnishings stores [4422],"Jewellery, luggage and leather goods stores [4483]",Miscellaneous store retailers [453],Motor vehicle and parts dealers [441],New car dealers [44111],Other general merchandise stores [4529],Other motor vehicle dealers [4412],Retail trade [44-45],Shoe stores [4482],Specialty food stores [4452],"Sporting goods, hobby, book and music stores [451]",Supermarkets and other grocery (except convenience) stores  [44511],Used car dealers [44112]
1991-01,,,481113.0,348553.0,,714982.0,,,635897.0,321830.0,3945700.0,379906.0,258598.0,1480378.0,1316016.0,,998432.0,121308.0,,251823.0,2484133.0,2085763.0,680119.0,,12588862.0,,,347110.0,3031651.0,
1991-02,,,508191.0,345950.0,,685731.0,,,658182.0,319908.0,3714090.0,409825.0,273596.0,1291283.0,1280562.0,,979526.0,136229.0,,276688.0,2536615.0,2109098.0,622380.0,,12154321.0,,,314143.0,2785956.0,
1991-03,,,622511.0,454501.0,,914979.0,,,849138.0,395545.0,4310123.0,488117.0,326424.0,1344143.0,1610981.0,,1041070.0,161693.0,,312273.0,3110183.0,2603642.0,761843.0,,14337072.0,,,355157.0,3202762.0,
1991-04,,,579380.0,542013.0,,988205.0,,,892845.0,367436.0,4037907.0,533579.0,361476.0,1346809.0,1766033.0,,1025859.0,172103.0,,330720.0,3796699.0,3105848.0,873188.0,,15108570.0,,,373311.0,2996723.0,
1991-05,,,732711.0,829549.0,,1110745.0,,,1008001.0,365013.0,4684556.0,560348.0,374439.0,1505592.0,2063682.0,,1114109.0,185909.0,,403812.0,4176274.0,3411798.0,1055681.0,,17225734.0,,,412054.0,3414088.0,
1991-06,,,746541.0,775450.0,,1075086.0,,,961797.0,388477.0,4546114.0,572491.0,387142.0,1462871.0,1916886.0,,1043593.0,185348.0,,384671.0,3784721.0,3102061.0,955088.0,,16342833.0,,,392473.0,3259627.0,
1991-07,,,774011.0,710855.0,,925319.0,,,873387.0,380032.0,4436342.0,585029.0,388624.0,1563588.0,1834910.0,,1042459.0,196404.0,,377787.0,3755020.0,3051545.0,961523.0,,15996243.0,,,384901.0,3135695.0,
1991-08,,,836077.0,676250.0,,1074138.0,,,1003267.0,426205.0,4760800.0,584695.0,394367.0,1562208.0,1953263.0,,1082565.0,190329.0,,399048.0,3121365.0,2537793.0,949996.0,,16064910.0,,,424373.0,3370987.0,
1991-09,,,667018.0,647626.0,,1084948.0,,,939294.0,423130.0,4148753.0,544999.0,363546.0,1418286.0,1805234.0,,1037904.0,181453.0,,361430.0,3117713.0,2569403.0,865940.0,,15015317.0,,,425293.0,3011026.0,
1991-10,,,685703.0,665146.0,,1074978.0,,,1032758.0,415726.0,4340379.0,578550.0,377522.0,1465544.0,1958286.0,,1138558.0,201027.0,,374029.0,3183404.0,2593540.0,925528.0,,15606864.0,,,412264.0,3167682.0,
1991-11,,,742355.0,597808.0,,1237458.0,,,1345052.0,486058.0,4457511.0,602096.0,398487.0,1369753.0,2407123.0,,1173959.0,203609.0,,386815.0,3033258.0,2498760.0,1062071.0,,16237366.0,,,485530.0,3236569.0,
1991-12,,,1070026.0,498779.0,,1923888.0,,,1909361.0,693241.0,4844723.0,600357.0,384678.0,1328380.0,3215731.0,,1361780.0,215678.0,,522881.0,2570536.0,2147489.0,1306370.0,,18381340.0,,,821044.0,3269992.0,
1992-01,,,522107.0,380938.0,,763064.0,,,644502.0,388096.0,4131236.0,454204.0,306567.0,1348562.0,1366034.0,,1061203.0,147637.0,,275541.0,2553072.0,2154915.0,721532.0,,13084963.0,,,363014.0,3178595.0,
1992-02,,,543002.0,383608.0,,702175.0,,,699321.0,361178.0,4000904.0,450648.0,300882.0,1246556.0,1363797.0,,1033715.0,149765.0,,290661.0,2612494.0,2181620.0,664476.0,,12773972.0,,,328236.0,3035614.0,
1992-03,,,551927.0,486519.0,,840498.0,,,800443.0,406731.0,4019903.0,499385.0,331699.0,1311996.0,1555331.0,,1083071.0,167686.0,,312584.0,3335966.0,2801310.0,754887.0,,14198775.0,,,346792.0,3042035.0,
1992-04,,,617204.0,582187.0,,975016.0,,,960400.0,372810.0,4339292.0,540718.0,362790.0,1322572.0,1829604.0,,1120694.0,177928.0,,341581.0,3747527.0,3073407.0,869204.0,,15558390.0,,,386390.0,3247983.0,
1992-05,,,721576.0,848606.0,,1071763.0,,,990519.0,360774.0,4701499.0,546614.0,360899.0,1448002.0,1972136.0,,1156485.0,185715.0,,412123.0,3860268.0,3154632.0,981617.0,,16776396.0,,,398125.0,3469500.0,
1992-06,,,708895.0,854670.0,,1017970.0,,,952027.0,404000.0,4467248.0,605467.0,400940.0,1523834.0,1911989.0,,1149056.0,204527.0,,408159.0,3962059.0,3249853.0,959962.0,,16716231.0,,,411778.0,3260448.0,
1992-07,,,807923.0,781799.0,,951724.0,,,916219.0,394099.0,4735933.0,592048.0,391507.0,1594696.0,1878436.0,,1153375.0,200542.0,,404857.0,3735757.0,3039650.0,962217.0,,16637483.0,,,414758.0,3397183.0,
1992-08,,,733681.0,711418.0,,1038475.0,,,983860.0,411481.0,4497887.0,564204.0,369799.0,1517751.0,1885511.0,,1150473.0,194405.0,,405436.0,3236597.0,2643297.0,901650.0,,15842075.0,,,422842.0,3253599.0,
1992-09,,,646190.0,720564.0,,1125534.0,,,986726.0,456135.0,4346658.0,575885.0,386967.0,1411593.0,1859590.0,,1144039.0,188917.0,,387570.0,3341145.0,2760327.0,872864.0,,15812400.0,,,443688.0,3222332.0,
1992-10,,,701562.0,725092.0,,1139489.0,,,1081827.0,455529.0,4722369.0,597318.0,398306.0,1489270.0,2016281.0,,1241920.0,199012.0,,397979.0,3341222.0,2735935.0,934454.0,,16562268.0,,,435800.0,3515082.0,
1992-11,,,621359.0,645240.0,,1193372.0,,,1288568.0,491089.0,4194090.0,598786.0,397100.0,1395970.0,2302026.0,,1203808.0,201686.0,,381283.0,3122434.0,2581527.0,1013458.0,,16015869.0,,,487772.0,3132012.0,
1992-12,,,1122377.0,592833.0,,1989279.0,,,1984843.0,763821.0,5253616.0,648081.0,418928.0,1397727.0,3313637.0,,1471253.0,229153.0,,560916.0,2818694.0,2360172.0,1328794.0,,19682921.0,,,873065.0,3620157.0,
1993-01,,,525027.0,412624.0,,822980.0,,,668425.0,419027.0,4399788.0,479889.0,333254.0,1326473.0,1378751.0,,1171737.0,146634.0,,279968.0,2592466.0,2187017.0,710326.0,,13672727.0,,,389023.0,3413310.0,
1993-02,,,503534.0,422038.0,,698766.0,,,652293.0,372613.0,3960969.0,449331.0,306179.0,1253479.0,1277388.0,,1145925.0,143152.0,,290367.0,2698837.0,2255212.0,625095.0,,12900733.0,,,331020.0,3028920.0,
1993-03,,,554837.0,560844.0,,877420.0,,,817471.0,450248.0,4247652.0,533848.0,362563.0,1361492.0,1578838.0,,1253298.0,171285.0,,319453.0,3659022.0,3081429.0,761366.0,,15211859.0,,,369744.0,3231293.0,
1993-04,,,637492.0,655318.0,,1056258.0,,,951779.0,421501.0,4569330.0,575767.0,397595.0,1354837.0,1820242.0,,1262510.0,178172.0,,361313.0,4131586.0,3397768.0,868463.0,,16642246.0,,,433584.0,3425075.0,
1993-05,,,685477.0,893478.0,,1133435.0,,,986316.0,394877.0,4727006.0,578631.0,393551.0,1451378.0,1955747.0,,1246801.0,185081.0,,417868.0,4218069.0,3455643.0,969431.0,,17442405.0,,,425115.0,3514354.0,
1993-06,,,694244.0,885041.0,,1096402.0,,,944945.0,433598.0,4655717.0,637638.0,434269.0,1499479.0,1905804.0,,1265589.0,203369.0,,417305.0,4219434.0,3464525.0,960858.0,,17444074.0,,,428066.0,3422574.0,
1993-07,,,848523.0,802741.0,,1078752.0,,,894459.0,441050.0,5129448.0,641116.0,441216.0,1597869.0,1878159.0,,1254438.0,199900.0,,414147.0,3932798.0,3199779.0,983700.0,,17610326.0,,,439809.0,3696882.0,
1993-08,,,710652.0,764141.0,,1114519.0,,,927330.0,452507.0,4567181.0,606118.0,409815.0,1572184.0,1833874.0,,1256217.0,196303.0,,411957.0,3624621.0,2968296.0,906545.0,,16645660.0,,,442342.0,3322761.0,
1993-09,,,662276.0,786526.0,,1199028.0,,,993258.0,497898.0,4611752.0,615653.0,423408.0,1478203.0,1881064.0,,1275476.0,192245.0,,394483.0,3588292.0,2966047.0,887805.0,,16790330.0,,,461954.0,3437784.0,
1993-10,,,665193.0,763948.0,,1192682.0,,,1056808.0,470728.0,4711670.0,615627.0,422531.0,1492959.0,1991863.0,,1304365.0,193097.0,,387446.0,3554747.0,2918679.0,935055.0,,16921755.0,,,435720.0,3532071.0,
1993-11,,,616375.0,729397.0,,1279749.0,,,1285666.0,542159.0,4396548.0,652654.0,440425.0,1428482.0,2332994.0,,1283769.0,212229.0,,386220.0,3580250.0,2967080.0,1047328.0,,17124609.0,,,512386.0,3312686.0,
1993-12,,,1155346.0,675499.0,,2076596.0,,,1989685.0,835138.0,5518427.0,704137.0,459314.0,1385519.0,3381778.0,,1597995.0,244824.0,,578099.0,3256903.0,2739023.0,1392093.0,,20928208.0,,,918116.0,3826240.0,
1994-01,,,492214.0,452079.0,,816531.0,,,628645.0,414556.0,4315590.0,470031.0,328382.0,1321134.0,1386496.0,,1217922.0,141649.0,,305407.0,2899584.0,2447702.0,757851.0,,14005058.0,,,405727.0,3372080.0,
1994-02,,,512656.0,444694.0,,734816.0,,,708515.0,383247.0,4095941.0,458588.0,313970.0,1255086.0,1378859.0,,1164614.0,144618.0,,321945.0,3204551.0,2686802.0,670344.0,,13799079.0,,,356739.0,3142879.0,
1994-03,,,619833.0,616204.0,,969031.0,,,927515.0,504480.0,4642583.0,551140.0,379647.0,1359348.0,1778844.0,,1294050.0,171493.0,,365009.0,4370287.0,3687090.0,851329.0,,16865149.0,,,414172.0,3521775.0,
1994-04,,,619661.0,714950.0,,1110084.0,,,958817.0,445013.0,4706757.0,578675.0,405601.0,1324612.0,1903253.0,,1265328.0,173074.0,,400000.0,4598608.0,3782453.0,944436.0,,17494589.0,,,447308.0,3573906.0,
1994-05,,,666430.0,1064834.0,,1164166.0,,,980673.0,434497.0,4771286.0,604878.0,418820.0,1458111.0,2022061.0,,1270485.0,186058.0,,465946.0,5027490.0,4129470.0,1041388.0,,18739509.0,,,455756.0,3570912.0,
1994-06,,,717928.0,1049044.0,,1210605.0,,,1024982.0,476555.0,4950676.0,656840.0,458578.0,1530268.0,2073849.0,,1309457.0,198262.0,,496762.0,5088372.0,4196314.0,1048867.0,,19323481.0,,,481053.0,3646979.0,
1994-07,,,868865.0,938150.0,,1120208.0,,,910413.0,449205.0,5248558.0,635345.0,438863.0,1604535.0,1927124.0,,1255045.0,196482.0,,471566.0,4171242.0,3394928.0,1016710.0,,18297834.0,,,476857.0,3759172.0,
1994-08,,,716271.0,901845.0,,1241003.0,,,1065603.0,490550.0,4764821.0,631544.0,428206.0,1582802.0,2046824.0,,1301947.0,203338.0,,502199.0,4134999.0,3387115.0,981221.0,,18101290.0,,,502755.0,3470006.0,
1994-09,,,711681.0,899467.0,,1298429.0,,,978143.0,541789.0,4849168.0,641298.0,445366.0,1476377.0,1936832.0,,1310101.0,195932.0,,483189.0,4225683.0,3509605.0,958689.0,,18161417.0,,,499085.0,3579933.0,
1994-10,,,663428.0,873408.0,,1249980.0,,,1105161.0,517092.0,4683728.0,647560.0,452557.0,1469431.0,2095919.0,,1317892.0,195003.0,,476124.0,4197387.0,3467734.0,990758.0,,17998875.0,,,470354.0,3481079.0,
1994-11,,,649403.0,821943.0,,1413920.0,,,1384153.0,588010.0,4587843.0,671147.0,456441.0,1433749.0,2530514.0,,1300850.0,214706.0,,479254.0,4119691.0,3426206.0,1146361.0,,18516766.0,,,569845.0,3436243.0,
1994-12,,,1268667.0,745447.0,,2353106.0,,,2116643.0,944499.0,5976303.0,747461.0,510983.0,1435731.0,3609912.0,,1607279.0,236478.0,,680727.0,3620039.0,3050206.0,1493269.0,,22688647.0,,,968142.0,4103123.0,
1995-01,,,487380.0,550438.0,,898773.0,,,683468.0,464556.0,4320500.0,508723.0,365531.0,1302871.0,1495518.0,,1226571.0,143192.0,,350455.0,3381847.0,2882099.0,812050.0,,14927996.0,,,427743.0,3346143.0,
1995-02,,,524352.0,537563.0,,816549.0,,,691233.0,430074.0,4235218.0,487827.0,345325.0,1261907.0,1432542.0,,1154200.0,142502.0,,351365.0,3447386.0,2907225.0,741309.0,,14520623.0,,,365992.0,3232606.0,
1995-03,,,599011.0,686687.0,,1043485.0,,,911856.0,529821.0,4741968.0,574905.0,402906.0,1382127.0,1801763.0,,1282560.0,172000.0,,394912.0,4591325.0,3889886.0,889907.0,,17457477.0,,,427924.0,3601190.0,
1995-04,,,694981.0,773866.0,,1147496.0,,,1000706.0,466685.0,4827989.0,589240.0,421052.0,1354081.0,1938187.0,,1230840.0,168189.0,,414975.0,4573602.0,3778113.0,937481.0,,17774107.0,,,457145.0,3566918.0,
1995-05,,,713659.0,1089018.0,,1262594.0,,,1064580.0,435136.0,4945464.0,617506.0,431124.0,1546779.0,2164167.0,,1286172.0,186382.0,,516800.0,5411094.0,4463802.0,1099587.0,,19740889.0,,,466158.0,3653470.0,
1995-06,,,797183.0,1073300.0,,1325113.0,,,1097195.0,473943.0,5189281.0,660380.0,467501.0,1617671.0,2211267.0,,1293072.0,192879.0,,510604.0,5480263.0,4537323.0,1114072.0,,20319460.0,,,484564.0,3774832.0,
1995-07,,,873650.0,941130.0,,1156783.0,,,963372.0,446521.0,5158404.0,619635.0,437638.0,1666266.0,2025124.0,,1218687.0,181997.0,,492510.0,4538737.0,3713470.0,1061752.0,,18747299.0,,,483503.0,3673398.0,
1995-08,,,819009.0,947289.0,,1286454.0,,,1094152.0,498917.0,5063776.0,629736.0,440005.0,1653778.0,2153767.0,,1279993.0,189731.0,,530672.0,4730950.0,3907118.0,1059615.0,,19280525.0,,,505191.0,3638007.0,
1995-09,,,773839.0,932570.0,,1350926.0,,,1074463.0,537957.0,5060295.0,630364.0,439273.0,1530833.0,2066357.0,,1291676.0,191091.0,,516069.0,4447070.0,3713046.0,991894.0,,18860566.0,,,496448.0,3706681.0,
1995-10,,,678678.0,904775.0,,1209881.0,,,1130258.0,493777.0,4599089.0,627856.0,436775.0,1522980.0,2159503.0,,1313762.0,191081.0,,475846.0,4425817.0,3679000.0,1029245.0,,18177152.0,,,443866.0,3390197.0,
1995-11,,,710727.0,828554.0,,1405765.0,,,1481389.0,564693.0,4709501.0,649717.0,440020.0,1500307.0,2663904.0,,1350672.0,209697.0,,510986.0,4232111.0,3530504.0,1182515.0,,18962903.0,,,546692.0,3480550.0,
1995-12,,,1290341.0,713566.0,,2252738.0,,,2108852.0,861521.0,5873512.0,691633.0,454657.0,1532735.0,3600199.0,,1629723.0,236976.0,,662027.0,3586302.0,3035106.0,1491347.0,,22308880.0,,,904923.0,3976273.0,
1996-01,,,497273.0,500752.0,,881900.0,,,730882.0,442883.0,4296759.0,484308.0,335792.0,1509503.0,1565850.0,,1266219.0,148516.0,,381447.0,3624249.0,3086384.0,834968.0,,15379086.0,,,425216.0,3314567.0,
1996-02,,,562886.0,514769.0,,824453.0,,,770688.0,435491.0,4367723.0,483533.0,339828.0,1448617.0,1554754.0,,1256633.0,143706.0,,393029.0,3869430.0,3264465.0,784066.0,,15521981.0,,,373549.0,3308832.0,
1996-03,,,619064.0,621258.0,,1002537.0,,,934039.0,533148.0,4713682.0,538190.0,380869.0,1563630.0,1838695.0,,1304833.0,157321.0,,417515.0,4660219.0,3949447.0,904656.0,,17613469.0,,,419761.0,3560394.0,
1996-04,,,626270.0,786697.0,,1107968.0,,,1006509.0,441055.0,4549385.0,539407.0,377673.0,1593298.0,2029199.0,,1290838.0,161734.0,,425257.0,5226243.0,4324270.0,1022690.0,,18421405.0,,,432058.0,3385896.0,
1996-05,,,750173.0,1112905.0,,1297875.0,,,1109835.0,451658.0,5069383.0,590730.0,408420.0,1837877.0,2295183.0,,1352797.0,182310.0,,506336.0,5632228.0,4640261.0,1185348.0,,20624568.0,,,477596.0,3728297.0,
1996-06,,,764118.0,1050800.0,,1286023.0,,,1098351.0,470915.0,4937648.0,613152.0,422916.0,1789556.0,2278869.0,,1302170.0,190235.0,,524679.0,5357658.0,4427939.0,1180518.0,,20099348.0,,,487879.0,3571896.0,
1996-07,,,811869.0,993616.0,,1137083.0,,,975713.0,451852.0,5004722.0,603675.0,413755.0,1823267.0,2149184.0,,1296968.0,189920.0,,483159.0,5000247.0,4090887.0,1173471.0,,19423284.0,,,479511.0,3596885.0,
1996-08,,,871609.0,960729.0,,1317681.0,,,1152940.0,529260.0,5357834.0,618194.0,426253.0,1837626.0,2294188.0,,1290499.0,191941.0,,531356.0,4622301.0,3799853.0,1141248.0,,19889359.0,,,529691.0,3857583.0,
1996-09,,,685417.0,959500.0,,1284796.0,,,1078305.0,560523.0,4619254.0,604733.0,414930.0,1644580.0,2121467.0,,1254737.0,189803.0,,502194.0,4522362.0,3762251.0,1043162.0,,18589571.0,,,515423.0,3389985.0,
1996-10,,,687176.0,1013229.0,,1313700.0,,,1216814.0,542148.0,4900061.0,634679.0,432393.0,1715606.0,2357869.0,,1335974.0,202286.0,,486031.0,4907767.0,4052336.0,1141055.0,,19686383.0,,,479318.0,3642606.0,
1996-11,,,750036.0,912839.0,,1453478.0,,,1604181.0,620318.0,5000407.0,669563.0,458528.0,1664640.0,2897584.0,,1330706.0,211035.0,,460152.0,4700637.0,3911913.0,1293403.0,,20293165.0,,,582841.0,3696117.0,
1996-12,,,1111792.0,800096.0,,2248273.0,,,2191422.0,921833.0,5509621.0,702172.0,468085.0,1676823.0,3754954.0,,1619441.0,234087.0,,592088.0,4142460.0,3511434.0,1563531.0,,22897980.0,,,930220.0,3800445.0,
1997-01,,,590967.0,600814.0,,947320.0,,,781986.0,507075.0,4860439.0,498365.0,343443.0,1622682.0,1677753.0,,1306246.0,154923.0,,403760.0,4007928.0,3403208.0,895767.0,,16882321.0,,,449938.0,3731501.0,
1997-02,,,558248.0,615109.0,,830091.0,,,806297.0,479590.0,4405191.0,487161.0,331922.0,1487078.0,1632792.0,,1217379.0,155239.0,,404507.0,4094971.0,3435479.0,826495.0,,16033605.0,,,379737.0,3346386.0,
1997-03,,,633750.0,740524.0,,1025714.0,,,1037493.0,564775.0,4831469.0,550102.0,372634.0,1593712.0,2010244.0,,1292587.0,177468.0,,424395.0,4766967.0,4025899.0,972751.0,,18225453.0,,,424965.0,3654290.0,
1997-04,,,637832.0,965907.0,,1166534.0,,,1116300.0,496471.0,4754478.0,617522.0,426301.0,1611689.0,2228974.0,,1306749.0,191221.0,,461540.0,6345577.0,5240652.0,1112673.0,,20432272.0,,,476833.0,3575122.0,
1997-05,,,806523.0,1331758.0,,1333614.0,,,1255150.0,496059.0,5509122.0,665450.0,452827.0,1751105.0,2537368.0,,1322664.0,212623.0,,539739.0,6596306.0,5434668.0,1282218.0,,22594727.0,,,511544.0,4084013.0,
1997-06,,,771925.0,1301630.0,,1280405.0,,,1217531.0,527505.0,5052039.0,684488.0,476095.0,1777065.0,2485933.0,,1284181.0,208393.0,,536571.0,6136182.0,5069134.0,1268402.0,,21577744.0,,,511744.0,3684869.0,
1997-07,,,894420.0,1240183.0,,1202371.0,,,1110173.0,514351.0,5431641.0,673369.0,465550.0,1833732.0,2424733.0,,1310336.0,207819.0,,547721.0,5855281.0,4783064.0,1314560.0,,21570145.0,,,536427.0,3902823.0,
1997-08,,,901974.0,1124105.0,,1393994.0,,,1298836.0,579047.0,5504442.0,675354.0,468728.0,1847663.0,2494254.0,,1335194.0,206626.0,,581676.0,4948262.0,4061046.0,1195418.0,,21065784.0,,,581794.0,3967348.0,
1997-09,,,722606.0,1127235.0,,1371562.0,,,1231701.0,624472.0,4982066.0,666310.0,462636.0,1736383.0,2371616.0,,1323571.0,203674.0,,551209.0,5227456.0,4341259.0,1139915.0,,20532806.0,,,550928.0,3691833.0,
1997-10,,,756756.0,1158609.0,,1392484.0,,,1388933.0,600374.0,5241081.0,687558.0,475993.0,1804095.0,2604546.0,,1391205.0,211565.0,,532568.0,5540343.0,4584564.0,1215613.0,,21491163.0,,,538299.0,3902135.0,
1997-11,,,743862.0,996577.0,,1471748.0,,,1743843.0,672244.0,5007268.0,696668.0,478267.0,1655755.0,3050581.0,,1334719.0,218401.0,,505733.0,4898894.0,4092071.0,1306738.0,,20904746.0,,,614559.0,3717129.0,
1997-12,,,1204588.0,977472.0,,2369797.0,,,2467327.0,1057764.0,5844202.0,802145.0,522138.0,1659400.0,4175141.0,,1680754.0,280007.0,,695144.0,5182614.0,4407768.0,1707815.0,,25507180.0,,,1062747.0,4035590.0,
1998-01,,,631842.0,693851.0,,987567.0,,,890660.0,548115.0,5169392.0,533853.0,371288.0,1547216.0,1881300.0,,1340633.0,162565.0,,438311.0,4107233.0,3499828.0,990640.0,,17736224.0,,,488752.0,3983204.0,
1998-02,,,582193.0,694862.0,,906499.0,,,916130.0,498134.0,4520045.0,520151.0,354728.0,1426097.0,1799479.0,,1285261.0,165423.0,,448034.0,4265807.0,3580782.0,883349.0,,16797018.0,,,432649.0,3431606.0,
1998-03,,,633397.0,842645.0,,1089473.0,,,1137387.0,596794.0,4812203.0,597806.0,403719.0,1548916.0,2156647.0,,1369983.0,194086.0,,499363.0,5426167.0,4588671.0,1019260.0,,19408883.0,,,468886.0,3647350.0,
1998-04,,,719894.0,1058555.0,,1259218.0,,,1293330.0,522313.0,5150116.0,637948.0,441283.0,1592773.0,2507840.0,,1399509.0,196666.0,,497357.0,6332775.0,5227364.0,1214509.0,,21501677.0,,,543273.0,3851390.0,
1998-05,,,842424.0,1423921.0,,1431325.0,,,1325861.0,526464.0,5616690.0,675615.0,471147.0,1714263.0,2713834.0,,1430336.0,204468.0,,569015.0,6648011.0,5474225.0,1387973.0,,23312947.0,,,563473.0,4147085.0,
1998-06,,,797565.0,1351140.0,,1318551.0,,,1224553.0,580716.0,5287670.0,738456.0,514294.0,1713669.0,2567327.0,,1401890.0,224162.0,,564890.0,6580443.0,5440475.0,1342774.0,,22654803.0,,,550052.0,3876154.0,
1998-07,,,968065.0,1268006.0,,1295258.0,,,1191574.0,575454.0,5792246.0,718663.0,501242.0,1831970.0,2598305.0,,1428615.0,217421.0,,581758.0,5912874.0,4826398.0,1406731.0,,22594775.0,,,591627.0,4156617.0,
1998-08,,,912424.0,1152171.0,,1430813.0,,,1305444.0,607261.0,5424858.0,697401.0,479734.0,1765865.0,2556317.0,,1390258.0,217667.0,,601787.0,5283560.0,4346361.0,1250872.0,,21512734.0,,,602443.0,3887242.0,
1998-09,,,788375.0,1223721.0,,1439676.0,,,1296903.0,671764.0,5200720.0,708889.0,487883.0,1636822.0,2522924.0,,1379301.0,221006.0,,602369.0,5659410.0,4721114.0,1226021.0,,21645562.0,,,599967.0,3829324.0,
1998-10,,,828770.0,1255714.0,,1462165.0,,,1451991.0,656808.0,5522295.0,734936.0,505239.0,1686052.0,2755529.0,,1441733.0,229697.0,,589451.0,5306254.0,4375918.0,1303538.0,,21994089.0,,,583152.0,4079536.0,
1998-11,,,761844.0,1099921.0,,1534318.0,,,1755083.0,720115.0,4983726.0,755508.0,505186.0,1566314.0,3153746.0,,1389719.0,250321.0,,556245.0,5042374.0,4190487.0,1398664.0,,21461344.0,,,659358.0,3682686.0,
1998-12,,,1307484.0,1015437.0,,2444696.0,,,2578356.0,1134141.0,6134410.0,833310.0,553321.0,1576883.0,4400195.0,,1715325.0,279989.0,,740190.0,4780612.0,4036390.0,1821839.0,,25874332.0,,,1099134.0,4201826.0,
1999-01,,,668725.0,836681.0,,1031098.0,,,952224.0,603234.0,5197724.0,586138.0,417918.0,1468148.0,2052209.0,,1390847.0,168220.0,,488257.0,4256303.0,3627689.0,1099985.0,,18438151.0,,,527511.0,3980702.0,
1999-02,,,627918.0,810148.0,,933115.0,,,953120.0,557630.0,4636372.0,587927.0,414142.0,1367099.0,1897956.0,,1341757.0,173785.0,,489996.0,4586741.0,3903427.0,944836.0,,17658952.0,,,450213.0,3492026.0,
1999-03,,,699397.0,1019230.0,,1146852.0,,,1176595.0,677358.0,5039447.0,670121.0,462941.0,1564154.0,2341276.0,,1446040.0,207180.0,,541556.0,6118634.0,5231386.0,1164682.0,,21082603.0,,,517933.0,3773054.0,
1999-04,,,785183.0,1279575.0,,1316826.0,,,1290465.0,600978.0,5353487.0,678802.0,471535.0,1678503.0,2582213.0,,1435598.0,207267.0,,547247.0,6553254.0,5429465.0,1291748.0,,22587382.0,,,560900.0,3979707.0,
1999-05,,,866612.0,1666832.0,,1460273.0,,,1416218.0,584387.0,5573970.0,734528.0,514712.0,1807150.0,2875719.0,,1432321.0,219816.0,,620253.0,6555360.0,5391125.0,1459501.0,,23892100.0,,,581307.0,4071519.0,
1999-06,,,866889.0,1468625.0,,1368408.0,,,1370172.0,618202.0,5479330.0,817745.0,587724.0,1831656.0,2815352.0,,1443593.0,230021.0,,662886.0,6961293.0,5788633.0,1445180.0,,24036828.0,,,569737.0,3964298.0,
1999-07,,,1077690.0,1314401.0,,1375296.0,,,1335445.0,627845.0,6092139.0,787230.0,550264.0,1999048.0,2823205.0,,1447513.0,236966.0,,638167.0,6280943.0,5171910.0,1487760.0,,23994614.0,,,608828.0,4329361.0,
1999-08,,,881674.0,1063147.0,,1463803.0,,,1464364.0,645408.0,5388354.0,748639.0,515372.0,2039330.0,2790995.0,,1433032.0,233267.0,,678928.0,6050696.0,4995522.0,1326631.0,,22926469.0,,,624139.0,3873921.0,
1999-09,,,853709.0,1055667.0,,1451355.0,,,1460526.0,670459.0,5426934.0,746777.0,513749.0,1938493.0,2771326.0,,1438517.0,233028.0,,643322.0,6215340.0,5238359.0,1310799.0,,22984278.0,,,626087.0,3964379.0,
1999-10,,,872262.0,1181874.0,,1516268.0,,,1567840.0,675395.0,5532904.0,798668.0,552034.0,1961863.0,2933731.0,,1466737.0,246635.0,,626439.0,5526967.0,4597170.0,1365892.0,,22813633.0,,,592785.0,4058396.0,
